season,game_date,game_pk,market,side,home_team,away_team,close_odds_timestamp,closing_snapshot_source,game_start_time_utc,clv_locked_before_game,close_price,selected_close_price,clv_price_delta,clv_implied_probability_delta,clv_result
2024,2024-07-31,745148,ML,AWAY,St. Louis Cardinals,Texas Rangers,2024-07-31 23:55:00+00:00,HistoricalBasic,2024-07-31 23:59:00+00:00,True,-118.0,-118.0,-248.0,0.10650179497407258,WIN
2024,2024-07-31,746925,ML,HOME,Boston Red Sox,Seattle Mariners,2024-07-31 23:55:00+00:00,HistoricalBasic,2024-07-31 23:59:00+00:00,True,-120.0,-120.0,-226.0,0.06001765225066191,WIN
2024,2024-08-02,744986,ML,HOME,Texas Rangers,Boston Red Sox,2024-08-02 23:55:00+00:00,HistoricalBasic,2024-08-02 23:59:00+00:00,True,-116.0,-116.0,-222.0,0.05160014383315359,WIN
2024,2024-08-02,746679,ML,AWAY,Cincinnati Reds,San Francisco Giants,2024-08-02 23:55:00+00:00,HistoricalBasic,2024-08-02 23:59:00+00:00,True,-138.0,-138.0,-238.0,0.0798319327731093,WIN
2024,2024-08-04,745384,ML,HOME,San Diego Padres,Colorado Rockies,2024-08-04 23:55:00+00:00,HistoricalBasic,2024-08-04 23:59:00+00:00,True,-265.0,-265.0,-121.0,0.1358634628340445,WIN
2024,2024-08-05,744982,ML,HOME,Texas Rangers,Houston Astros,2024-08-05 23:55:00+00:00,HistoricalBasic,2024-08-05 23:59:00+00:00,True,-113.0,-113.0,-221.0,0.04974720115565184,WIN
2024,2024-08-08,747169,ML,HOME,Arizona Diamondbacks,Philadelphia Phillies,2024-08-08 23:55:00+00:00,HistoricalBasic,2024-08-08 23:59:00+00:00,True,-126.0,-126.0,-22.0,0.04771820232517787,WIN
2024,2024-08-10,747164,ML,HOME,Arizona Diamondbacks,Philadelphia Phillies,2024-08-10 23:55:00+00:00,HistoricalBasic,2024-08-10 23:59:00+00:00,True,-116.0,-116.0,-12.0,0.027233115468409674,WIN
2024,2024-08-11,745872,ML,HOME,Minnesota Twins,Cleveland Guardians,2024-08-11 23:55:00+00:00,HistoricalBasic,2024-08-11 23:59:00+00:00,True,-116.0,-116.0,-216.0,0.03703703703703709,WIN
2024,2024-08-11,745057,ML,HOME,Tampa Bay Rays,Baltimore Orioles,2024-08-11 23:55:00+00:00,HistoricalBasic,2024-08-11 23:59:00+00:00,True,-116.0,-116.0,-226.0,0.060846560846560926,WIN
2024,2024-08-13,745302,ML,HOME,San Francisco Giants,Atlanta Braves,2024-08-13 23:55:00+00:00,HistoricalBasic,2024-08-13 23:59:00+00:00,True,-112.0,-112.0,-216.0,0.038105808361080296,WIN
2024,2024-08-13,745867,ML,HOME,Minnesota Twins,Kansas City Royals,2024-08-13 23:55:00+00:00,HistoricalBasic,2024-08-13 23:59:00+00:00,True,-122.0,-122.0,-20.0,0.044599054500044644,WIN
2024,2024-08-14,745869,ML,AWAY,Minnesota Twins,Kansas City Royals,2024-08-14 23:55:00+00:00,HistoricalBasic,2024-08-14 23:59:00+00:00,True,-108.0,-108.0,-218.0,0.04304029304029311,WIN
2024,2024-08-16,744974,ML,HOME,Texas Rangers,Minnesota Twins,2024-08-16 23:55:00+00:00,HistoricalBasic,2024-08-16 23:59:00+00:00,True,-120.0,-120.0,-16.0,0.035650623885918,WIN
2024,2024-08-16,746843,ML,HOME,Chicago Cubs,Toronto Blue Jays,2024-08-16 23:55:00+00:00,HistoricalBasic,2024-08-16 23:59:00+00:00,True,-130.0,-130.0,-24.0,0.050654284508231284,WIN
2024,2024-08-17,745952,ML,HOME,Milwaukee Brewers,Cleveland Guardians,2024-08-17 23:55:00+00:00,HistoricalBasic,2024-08-17 23:59:00+00:00,True,-120.0,-120.0,-16.0,0.035650623885918,WIN
2024,2024-08-18,745139,ML,HOME,St. Louis Cardinals,Los Angeles Dodgers,2024-08-18 23:55:00+00:00,HistoricalBasic,2024-08-18 23:59:00+00:00,True,-112.0,-112.0,-222.0,0.05211141060197666,WIN
2024,2024-08-18,744975,ML,HOME,Texas Rangers,Minnesota Twins,2024-08-18 23:55:00+00:00,HistoricalBasic,2024-08-18 23:59:00+00:00,True,-113.0,-113.0,-217.0,0.0403203534935101,WIN
2024,2024-08-21,747084,ML,AWAY,Atlanta Braves,Philadelphia Phillies,2024-08-21 23:55:00+00:00,HistoricalBasic,2024-08-21 23:59:00+00:00,True,-115.0,-115.0,-215.0,0.03488372093023251,WIN
2024,2024-08-24,746996,ML,HOME,Baltimore Orioles,Houston Astros,2024-08-24 23:55:00+00:00,HistoricalBasic,2024-08-24 23:59:00+00:00,True,-110.0,-110.0,-215.0,0.03600464576074336,WIN
2024,2024-08-27,745946,ML,HOME,Milwaukee Brewers,San Francisco Giants,2024-08-27 23:55:00+00:00,HistoricalBasic,2024-08-27 23:59:00+00:00,True,-110.0,-110.0,-5.0,0.011614401858304313,WIN
2024,2024-08-31,744808,ML,HOME,Washington Nationals,Chicago Cubs,2024-08-31 23:55:00+00:00,HistoricalBasic,2024-08-31 23:59:00+00:00,True,-110.0,-110.0,-220.0,0.04761904761904767,WIN
2024,2024-09-03,746834,ML,AWAY,Chicago Cubs,Pittsburgh Pirates,2024-09-03 23:55:00+00:00,HistoricalBasic,2024-09-03 23:59:00+00:00,True,-125.0,-125.0,-235.0,0.07936507936507942,WIN
2024,2024-09-04,745938,ML,HOME,Milwaukee Brewers,St. Louis Cardinals,2024-09-04 23:55:00+00:00,HistoricalBasic,2024-09-04 23:59:00+00:00,True,-125.0,-125.0,-230.0,0.0677506775067751,WIN
2024,2024-09-04,745776,ML,HOME,New York Mets,Boston Red Sox,2024-09-04 23:55:00+00:00,HistoricalBasic,2024-09-04 23:59:00+00:00,True,-110.0,-110.0,-5.0,0.011614401858304313,WIN
2024,2024-09-06,745131,ML,AWAY,St. Louis Cardinals,Seattle Mariners,2024-09-06 23:55:00+00:00,HistoricalBasic,2024-09-06 23:59:00+00:00,True,-120.0,-120.0,-220.0,0.045454545454545414,WIN
2024,2024-09-16,745939,ML,HOME,Milwaukee Brewers,Philadelphia Phillies,2024-09-16 23:55:00+00:00,HistoricalBasic,2024-09-16 23:59:00+00:00,True,-110.0,-110.0,-5.0,0.011614401858304313,WIN
2024,2024-09-20,745934,ML,AWAY,Milwaukee Brewers,Arizona Diamondbacks,2024-09-20 23:55:00+00:00,HistoricalBasic,2024-09-20 23:59:00+00:00,True,-135.0,-135.0,-245.0,0.09827760891590687,WIN
2024,2024-09-21,744958,ML,AWAY,Texas Rangers,Seattle Mariners,2024-09-21 23:55:00+00:00,HistoricalBasic,2024-09-21 23:59:00+00:00,True,-110.0,-110.0,-230.0,0.0692640692640693,WIN
2024,2024-09-22,746657,ML,HOME,Cincinnati Reds,Pittsburgh Pirates,2024-09-22 23:55:00+00:00,HistoricalBasic,2024-09-22 23:59:00+00:00,True,-110.0,-110.0,-210.0,0.023809523809523836,WIN
2024,2024-09-22,745118,ML,HOME,St. Louis Cardinals,Cleveland Guardians,2024-09-22 23:55:00+00:00,HistoricalBasic,2024-09-22 23:59:00+00:00,True,-125.0,-125.0,-20.0,0.04336043360433606,WIN
2024,2024-09-23,744885,ML,AWAY,Toronto Blue Jays,Boston Red Sox,2024-09-23 23:55:00+00:00,HistoricalBasic,2024-09-23 23:59:00+00:00,True,-110.0,-110.0,-210.0,0.023809523809523836,WIN
2024,2024-09-24,745526,ML,HOME,Philadelphia Phillies,Chicago Cubs,2024-09-24 23:55:00+00:00,HistoricalBasic,2024-09-24 23:59:00+00:00,True,-110.0,-110.0,-215.0,0.03600464576074336,WIN
2024,2024-09-25,746331,ML,AWAY,Houston Astros,Seattle Mariners,2024-09-25 23:55:00+00:00,HistoricalBasic,2024-09-25 23:59:00+00:00,True,-155.0,-155.0,-265.0,0.13165266106442575,WIN
2024,2024-09-25,745607,ML,HOME,Oakland Athletics,Texas Rangers,2024-09-25 23:55:00+00:00,HistoricalBasic,2024-09-25 23:59:00+00:00,True,-120.0,-120.0,-220.0,0.045454545454545414,WIN
2024,2024-09-26,746088,ML,AWAY,Los Angeles Dodgers,San Diego Padres,2024-09-26 23:55:00+00:00,HistoricalBasic,2024-09-26 23:59:00+00:00,True,-110.0,-110.0,-215.0,0.03600464576074336,WIN
2024,2024-09-28,745931,ML,AWAY,Milwaukee Brewers,New York Mets,2024-09-28 23:55:00+00:00,HistoricalBasic,2024-09-28 23:59:00+00:00,True,-110.0,-110.0,-210.0,0.023809523809523836,WIN
